YEAR,COUNTRY,LOCATION,LATITUDE,LONGITUDE,WAVE_HEIGHT,FATALITIES,DAMAGE_USD_MILLIONS
1923,JAPAN,HIJI,33.368,131.53,0.6,,
1923,JAPAN,"FUTAMI BAY, CHICHIJIMA ISLAND",27.0939,142.195,0.9,,
1923,JAPAN,ENOSHIMA ISLAND,35.3,139.48,5.0,,
1923,JAPAN,TATEYAMA,34.983,139.85,1.8,,
1923,JAPAN,TOBA,34.483,136.817,0.6,,
1923,JAPAN,TOGAWA,35.7,140.85,1.5,,
1923,JAPAN,TOKYO BAY,35.65,139.8,1.5,,
1923,JAPAN,TOMIURA,35.05,139.83,2.8,,
1923,JAPAN,TOYOOKA,35.53,134.78,1.7,,
1923,JAPAN,URADO,33.49,133.567,0.25,,
1923,JAPAN,URAYASU,35.671,139.889,0.3,,
1923,JAPAN,USAMI,35.02,139.05,7.5,,
1923,JAPAN,WADA,35.54,140.02,2.0,,
1923,JAPAN,WADAKI,35.04,139.09,4.5,,
1923,JAPAN,ZUSHI,35.23,139.65,5.0,,
1923,JAPAN,FUTSU,35.305,139.819,0.6,,
1923,JAPAN,YUIGAHAMA,35.283,139.567,6.0,100.0,
1923,JAPAN,SIMODA,36.9,140.82,3.0,,
1923,JAPAN,SUNOSAKI,34.57,139.76,7.0,,
1923,JAPAN,TAKASAKI,36.33,139.0,3.0,,
1923,JAPAN,YOKOSUKA,35.3,139.65,1.7,,
1923,JAPAN,CHIBA,35.567,140.05,0.75,,
1923,JAPAN,FUKUGAWA,34.067,131.733,0.6,,
1923,CANADA,"TOFINO (CLAYOQUOT),BRITISH COLUMBIA",49.153,-125.913,0.04,,
1923,JAPAN,URAGA,35.23,139.72,0.8,,
1923,JAPAN,MANAZURU,35.15,139.15,6.0,,
1923,CANADA,"TOFINO (CLAYOQUOT),BRITISH COLUMBIA",49.153,-125.913,0.05,,
1923,JAPAN,SUNOSAKI,34.57,139.76,0.3,,
1924,USA,"NAWILIWILI, KAUAI, HI",21.927,-159.36,5.0,,
1924,USA,"KAUMALAPAU, LANAI, HI",20.787,-156.991,5.0,,
1924,USA,"CONEY ISLAND, NY",40.567,-73.982,4.6,,
1925,INDONESIA,"BAUBAU, BUTUNG IS.",-5.4633,122.6024,1.0,,
1925,MEXICO,,14.58333,-106.1,6.0,,
1925,USA,"LONG BEACH, CA",33.75,-118.22,0.34,,
1925,USA,"HONOLULU, OAHU, HI",21.3067,-157.867,0.1,,
1925,MEXICO,ZIHUATANEJO,17.667,-101.642,10.0,,
1926,USA,"BERNARD, ME",44.233,-68.35,3.0,,
1926,USA,"WAILUPE, OAHU, HI",21.28,-157.76,1.5,,
1926,AZORES (PORTUGAL),"ILHA DE FAYAL, AZORES",38.57,-28.7,0.3,,
1926,NEW ZEALAND,TOLAGA BAY,-38.37,178.31,6.35,,
1927,JAPAN,MINATO,34.63,138.91,0.6,,
1927,JAPAN,TSUIYAMA,35.65,134.833,0.15,,
1927,JAPAN,TAKENO,35.75,135.1,0.45,,
1927,JAPAN,OSHIMA,34.7,139.4,0.15,,
1927,JAPAN,AMINO,35.68,135.03,0.5,,
1927,JAPAN,NAKANO,36.18,133.2,0.6,,
1927,JAPAN,TSUIYAMA,35.65,134.833,0.3,,
1927,JAPAN,TOMARI,41.08,141.42,0.6,,
1927,JAPAN,HANABUCHI,38.267,141.033,0.08,,
1927,JAPAN,ISHINOMAKI,38.417,141.267,0.03,,
1927,JAPAN,TSUKIHAMA,38.567,141.45,0.03,,
1927,JAPAN,CHOSHI,35.75,140.867,0.18,,
1927,JAPAN,MERA,34.9189,139.825,0.15,,
1927,UKRAINE,"BALAKLAVA, CRIMEA",44.5,33.6,1.0,,
1927,USA,"KETCHIKAN, AK",55.333,-131.633,0.03,,
1927,USA,"HILO, HAWAII, HI",19.7303,-155.0553,0.1,,
1927,USA,"LA JOLLA, CA",32.867,-117.257,0.04,,
1927,USA,"PORT SAN LUIS, CA",35.17666,-120.755,1.2,,
1927,USA,"HONOLULU, OAHU, HI",21.3067,-157.867,0.1,,
1927,USA,"SAN FRANCISCO, CA",37.807,-122.465,0.02,,
1927,USA,"SURF, CA",34.67,-120.58,1.8,,
1927,INDONESIA,"PALU BAY, SULAWESI",-0.9,119.8667,15.0,14.0,
1928,GREECE,"KARYSTOS, ISLAND OF EUOBEA",38.015,24.42,0.3,,
1928,GREECE,ALEXANDROUPOLIS,40.8445,25.88,0.6,,
1928,GREECE,SYROS,37.45,24.9,0.6,,
1928,JAPAN,CHOSHI,35.75,140.867,0.01,,
1928,JAPAN,HANABUCHI,38.267,141.033,0.09,,
1928,JAPAN,ISHINOMAKI,38.417,141.267,0.13,,
1928,JAPAN,HACHINOHE,40.533,141.533,0.1,,
1928,JAPAN,TSUKIHAMA,38.567,141.45,0.06,,
1928,JAPAN,ONAHAMA,36.933,140.9,0.45,,
1928,USA,"HILO, HAWAII, HI",19.7303,-155.0553,0.2,,
1928,USA,"SAN FRANCISCO, CA",37.807,-122.465,0.1,,
1928,USA,"HONOLULU, OAHU, HI",21.3067,-157.867,0.05,,
1928,USA,"SAN DIEGO, CA",32.715,-117.174,0.02,,
1928,USA,"LA JOLLA, CA",32.867,-117.257,0.1,,
1928,CANADA,"TOFINO (CLAYOQUOT),BRITISH COLUMBIA",49.153,-125.913,0.04,,
1928,INDONESIA,FLORES ISLAND,-8.5,121.0,10.0,,
1928,INDONESIA,"PALU ISLAND, FLORES SEA",-8.32,121.708,10.0,128.0,
1928,CHILE,CONSTITUCION,-35.333,-72.417,1.5,,
1929,USA,"HONOLULU, OAHU, HI",21.3067,-157.867,0.1,,
1929,USA,"WAILUA RIVER, KAUAI, HI",22.046,-159.338,0.4,,
1929,USA,"HILO, HAWAII, HI",19.7303,-155.0553,0.2,,
1929,CANADA,"TOFINO (CLAYOQUOT),BRITISH COLUMBIA",49.153,-125.913,0.06,,
1929,JAPAN,KUSHIMOTO,33.467,135.783,0.1,,
1929,USA,"CHERNI ISLAND, FOX ISLANDS, AK",54.63,-162.37,1.0,,
1929,USA,"SAN FRANCISCO, CA",37.807,-122.465,0.02,,
1929,CANADA,"QUEEN CHARLOTTE, BRITISH COLUMBIA",53.25,-132.08,1.5,,
1929,AUSTRALIA,"FORT DENISON, SYDNEY HARBOR",-33.85,151.233,0.1,,
1929,NEW ZEALAND,KARAMEA,-41.25,172.117,2.5,,
1929,SOLOMON ISLANDS,"OVI HARBOR, GUADALCANAL",-9.56,159.633,2.0,,
1929,CANADA,"TAYLOR'S BAY, NEWFOUNDLAND",46.87888,-55.71555,13.0,6.0,
1929,CANADA,"CANSO, NOVA SCOTIA",45.333,-61.0,0.6,,
1929,USA,"ATLANTIC CITY, NJ",39.35,-74.417,0.68,,
1929,CANADA,"BURIN, NEWFOUNDLAND",47.05,-55.183,4.57,,
1929,CANADA,"LAMALINE, NEWFOUNDLAND",46.867,-55.8,13.0,1.0,
1929,CANADA,"LORDS COVE, NEWFOUNDLAND",46.881944,-55.673611,13.0,4.0,
1929,CANADA,"POINT AU GAUL, NEWFOUNDLAND",46.86,-55.73,3.0,8.0,
1929,CANADA,"PORT AU BRAS, NEWFOUNDLAND",47.07,-55.13,13.0,7.0,
1929,CANADA,"SAINT LAWRENCE, NEWFOUNDLAND",46.9,-55.383,13.0,,
1929,CANADA,"HALIFAX, NOVA SCOTIA",44.633,-63.583,0.6,,
1929,CANADA,"PLACENTIA BAY, NEWFOUNDLAND",47.25,-54.5,4.7,,
1929,CANADA,"LAWN, NEWFOUNDLAND",46.933,-55.533,13.0,,
1929,CANADA,"SALMONIER, NEWFOUNDLAND",47.22,-53.57,1.8,,
1929,USA,"OCEAN CITY, MD",38.333,-75.083,0.3,,
1929,USA,"CHARLESTON, SC",32.75,-79.916,0.12,,
1930,INDONESIA,"TELUKBETUNG, SUMATRA",-5.45,105.267,1.5,,
1930,INDONESIA,BANSIRING (BESUKI),-7.75,113.683,0.1,,
1930,USA,"VENICE, CA",33.988,-118.472,3.05,,
1930,USA,"SANTA MONICA, CA",34.008,-118.5,3.05,,
1930,ITALY,PUNTA LENA,38.773,15.2112,2.5,1.0,
1930,KENYA,"RAS SERANIA, MOMBASA",-4.05,39.667,6.0,,
1930,PAPUA NEW GUINEA,SAPARA,-4.483,145.417,7.6,7.0,
1930,PAPUA NEW GUINEA,"AWIN ISLAND, NINIGO ISLANDS",-1.637,144.02,2.5,,
1930,PAPUA NEW GUINEA,AWAR PLANTATION,-4.13,144.865,3.6,,
1930,PAPUA NEW GUINEA,"MAL ISLAND, NINIGO SILANDS",-1.4095988,144.18703,12.0,2.0,
1931,AUSTRALIA,"FORT DENISON, SYDNEY HARBOR",-33.85,151.233,0.1,,
1931,JAPAN,TSUKIHAMA,38.567,141.45,0.09,,
1931,JAPAN,ISHINOMAKI,38.417,141.267,0.07,,
1931,JAPAN,ONAHAMA,36.933,140.9,0.04,,
1931,JAPAN,HACHINOHE,40.533,141.533,0.2,,
1931,JAPAN,OSHIMA (SHIOGAMAKO),38.3,141.0,0.03,,
1931,USA,"ATLANTIC CITY, NJ",39.35,-74.417,3.0,3.0,
1931,INDONESIA,ENGGANO ISLAND,-5.35,102.26,1.0,,
1931,USA,"BALBOA, CA",33.58,-117.9,0.03,,
1931,CANADA,"TOFINO (CLAYOQUOT),BRITISH COLUMBIA",49.153,-125.913,0.03,,
1931,USA,"LA JOLLA, CA",32.867,-117.257,0.03,,
1931,SOLOMON ISLANDS,SAN CRISTOBAL ISLAND,-10.6,161.75,9.0,50.0,
1931,USA,"HILO, HAWAII, HI",19.7303,-155.0553,0.11,,
1931,USA,"HONOLULU, OAHU, HI",21.3067,-157.867,0.05,,
1931,USA,"SANTA BARBARA, CA",34.4803,-119.69,0.04,,
1931,USA,"SAN DIEGO, CA",32.715,-117.174,0.03,,
1931,SOLOMON ISLANDS,"PORT MARY, SANTA ANA ISLAND",-10.83492,162.4552,3.0,,
1931,SOLOMON ISLANDS,"KIRAKIRA, SAN CRISTOBAL ISLAND",-10.455,161.918,2.0,,
1931,NEW CALEDONIA,HIENGHENE,-20.683,164.933,1.3,,
1931,USA,"SAN FRANCISCO, PRESIDIO, CA",37.807,-122.465,0.03,,
1931,JAPAN,ABURATSU,31.583,131.417,0.3,,
1931,JAPAN,UWAJIMA,33.233,132.55,0.1,,
1931,JAPAN,NACHIKATSUURA,33.617,135.95,0.03,,
1931,JAPAN,SHIONOMISAKI,33.467,135.783,0.07,,
1931,JAPAN,MUROTOMISAKI,33.267,134.167,0.43,,
1931,JAPAN,IMAMACHI,31.483,131.2,0.03,,
1931,JAPAN,TOSA-SHIMIZU,32.7792,132.9589,0.3,,
1931,JAPAN,HOSOSHIMA,32.433,131.667,0.3,,
1931,JAPAN,SHIMOTSU,34.1,135.15,0.04,,
1932,MEXICO,"BAHIA SAN PEDRITO, MANZANILLO",19.05,-104.333,3.0,,
1932,USA,"SAN DIEGO, CA",32.715,-117.174,0.03,,
1932,SAMOA,"APIA, UPOLU ISLAND",-13.8268,-171.7613,0.03,,
1932,USA,"HONOLULU, OAHU, HI",21.3067,-157.867,0.08,,
1932,MEXICO,MANZANILLO,19.05,-104.333,0.75,,
1932,USA,"HILO, HAWAII, HI",19.7303,-155.0553,0.4,,
1932,USA,"SANTA BARBARA, CA",34.4803,-119.69,0.1,,
1932,USA,"LONG BEACH, CA",33.75,-118.22,0.1,,
1932,MEXICO,"MISMALOYA, JALISCO",19.997993,-105.494648,10.0,1.0,
1932,MEXICO,MANZANILLO,19.05,-104.333,1.0,,
1932,USA,"HILO, HAWAII, HI",19.7303,-155.0553,0.1,,
1932,MEXICO,CUYUTLAN,18.917,-104.067,10.0,75.0,1.6
1932,GREECE,"IERISSOS, CHALKIDIKI",40.39833,23.87833,2.0,,
1932,USA,"WILLETTS POINT, NY",40.683,-73.283,5.4,,
1933,RUSSIA,"ONEKOTAN I, KURILSKIYE",49.33,154.68,9.0,,
1933,RUSSIA,"SEVERO-KURILSK, PARAMUSHIR ISLAND",50.42,155.83,9.0,,
1933,JAPAN,SAMANI,42.117,142.933,3.6,,
1933,JAPAN,AKAHAMA,39.35,141.933,4.6,,
1933,JAPAN,AKAMAE,39.583,141.967,2.1,,
1933,JAPAN,AKEDO,39.95,141.967,16.9,,
1933,JAPAN,ANDO,39.35,141.917,4.2,,
1933,JAPAN,ANEYOSHI,39.533,142.05,12.4,,
1933,JAPAN,ATTARI,39.033,141.767,7.3,,
1933,JAPAN,BAISHIN,39.0,141.717,3.5,,
1933,JAPAN,CHIKEI (KITAGAWA),39.533,142.033,13.6,,
1933,JAPAN,CHIKEI (MINAMIGAWA),39.533,142.033,6.0,,
1933,JAPAN,CHITOSE,39.167,141.9,6.0,,
1933,JAPAN,FUDAI,40.017,141.9,11.5,,
1933,JAPAN,FUNAGAWARA,39.017,141.717,3.9,,
1933,JAPAN,FUNAKOSHI,39.417,141.983,6.0,,
1933,JAPAN,FUPPUSHI,38.967,141.633,3.2,,
1933,JAPAN,GOISHI,38.983,141.75,3.5,,
1933,JAPAN,HIRAIGA,39.933,141.95,8.2,,
1933,JAPAN,HOSOURA,39.017,141.717,3.1,,
1933,JAPAN,ISHIHAMA (MIYAKO),39.517,142.033,12.0,,
1933,JAPAN,ISHIHAMA (OFUNATO),39.017,141.717,4.5,,
1933,JAPAN,KAMAISHI (KAMAISHI CITY),39.267,141.883,5.4,,
1933,JAPAN,KANEHAMA,39.6,141.95,1.2,,
1933,JAPAN,FUKUSHIMA,41.52,140.27,3.6,,
1933,JAPAN,HACHINOHE,40.533,141.533,3.0,,
1933,JAPAN,HIROTA,38.955,141.693,19.5,,
1933,JAPAN,HOKKAIDO COAST,42.0,143.0,5.0,13.0,
1933,JAPAN,IWATE COAST,39.5,142.0,29.0,,
1933,USA,"KUKUIULA, KAUAI, HI",21.889,-159.489,1.2,,
1933,JAPAN,MIYAGI COAST,38.46,140.94,21.0,,
1933,JAPAN,N. RIKUCHU,40.0,141.9,13.0,1678.0,
1933,JAPAN,S. RIKUZEN,38.5,141.5,3.7,,
1933,USA,"LA JOLLA, CA",32.867,-117.257,0.1,,
1933,USA,"LONG BEACH, CA",33.75,-118.22,0.1,,
1933,USA,"LOS ANGELES, CA",33.719,-118.272,0.1,,
1933,USA,"SAN DIEGO, CA",32.715,-117.174,0.1,,
1933,USA,"SAN FRANCISCO, CA",37.807,-122.465,0.07,,
1933,USA,"SANTA MONICA, CA",34.008,-118.5,0.07,,
1933,CHILE,IQUIQUE,-20.217,-70.156,0.4,,
1933,USA,"HILO, HAWAII, HI",19.7303,-155.0553,0.5,,
1933,USA,"HONOLULU, OAHU, HI",21.3067,-157.867,0.3,,
1933,USA,"KAALUALU, HAWAII, HI",18.97,-155.62,3.3,,
1933,USA,"KAILUA-KONA, HAWAII, HI",19.63,-155.99,3.0,,
1933,USA,"KEAUHOU, HAWAII, HI",19.57,-155.95,3.2,,
1933,USA,"LAHAINA, MAUI, HI",20.88,-156.69,0.6,,
1933,USA,"NAPOOPOO, HAWAII, HI",19.477,-155.922,2.9,,
1933,JAPAN,AOMORI COAST,40.83,140.72,7.0,,
1933,JAPAN,HITOKAWAME,40.633,141.45,1.8,,
1933,JAPAN,KAWAGUCHI,40.6,141.467,2.7,,
1933,JAPAN,KAWAGUCHI (OHATACHO),41.4,141.167,1.0,,
1933,JAPAN,KINOPPU,41.433,141.133,1.5,,
1933,JAPAN,KOFUNATO,40.45,141.683,4.5,,
1933,JAPAN,MINATO,41.4,141.167,1.0,,
1933,JAPAN,MUKAWAME,40.767,141.417,4.5,,
1933,JAPAN,KUKI,40.133,141.85,5.5,,
1933,JAPAN,OKIRAI,39.117,141.817,3.0,,
1933,JAPAN,SHIMANOKOSHI,39.917,141.95,9.7,,
1933,JAPAN,UNOZUMAI,39.333,141.9,4.5,,
1933,JAPAN,TAJIRI,38.867,141.617,1.5,,
1933,JAPAN,UCHIURA,35.017,138.883,0.15,,
1933,JAPAN,MUTSUGAURA,38.967,141.717,3.5,30.0,
1933,JAPAN,NAGASAKI,39.017,141.75,4.3,,
1933,JAPAN,NAGASAWA (OFUNATO CITY),39.05,141.733,3.3,,
1933,JAPAN,NAKANO,40.3,141.8,7.0,,
1933,JAPAN,NAMIITA,39.383,141.933,5.5,,
1933,JAPAN,NESAKI,38.95,141.717,11.2,,
1933,JAPAN,NODA,40.117,141.833,5.5,,
1933,JAPAN,NORINOWAKI,39.583,141.95,1.6,,
1933,JAPAN,OFUNATO (OFUNATO CITY),39.05,141.733,2.4,,
1933,JAPAN,TAKAISHIHAMA,38.917,141.65,7.0,,
1933,JAPAN,N. RIKUZEN,39.03,141.75,23.0,344.0,
1933,JAPAN,OHATA,41.4,141.167,1.4,,
1933,JAPAN,HONGO (KAMAISHI),39.2,141.9,6.0,,
1933,JAPAN,SHIMOHOREI,39.1,141.817,4.2,,
1933,JAPAN,YOKOHAMA,35.45,139.65,0.07,,
1933,JAPAN,MIZUNOHAMA,38.5,141.483,1.5,,
1933,JAPAN,TERAHAMA,38.633,141.533,2.4,,
1933,JAPAN,KATAGISHI,39.333,141.9,5.4,,
1933,JAPAN,KAWASHIRO,39.5,142.017,4.5,,
1933,JAPAN,KIRIKIRI,39.367,141.95,6.0,,
1933,JAPAN,KOISHIHAMA,39.067,141.833,3.8,,
1933,JAPAN,KOSHIRAHAMA,39.2,141.867,6.0,,
1933,JAPAN,KOSODE,40.167,141.85,8.2,,
1933,JAPAN,OKOPPE,41.483,140.917,1.6,,
1933,JAPAN,SABISHIRO,40.733,141.417,3.0,,
1933,JAPAN,SAI,41.433,140.867,0.6,,
1933,JAPAN,SAMEKO,40.533,141.55,2.1,,
1933,JAPAN,SEKINE,41.367,141.233,1.0,,
1933,JAPAN,SHIMOFURO,41.467,141.1,1.8,,
1933,JAPAN,YOKAWAME,40.7,141.433,4.5,,
1933,JAPAN,CHICHIJIMA ISLAND,27.0939,142.1947,0.55,,
1933,JAPAN,CHOSHI,35.75,140.867,0.05,,
1933,JAPAN,TOMISAKI,34.917,139.817,0.26,,
1933,JAPAN,UWAJIMA,33.233,132.55,0.07,,
1933,JAPAN,FUKUURA,37.55,141.033,1.7,,
1933,JAPAN,HISANOHAMA,37.133,141.0,1.5,,
1933,JAPAN,ISOBE,37.767,141.0,1.5,,
1933,JAPAN,NAKAMURA,37.817,140.983,1.0,,
1933,JAPAN,NAKANOSAKU,36.95,140.95,1.2,,
1933,JAPAN,TOMIOKA,37.333,141.033,1.2,,
1933,JAPAN,TOYOMA,36.983,140.967,1.2,,
1933,JAPAN,UKEDO,37.483,141.05,1.5,,
1933,JAPAN,YOTSUKURA,37.1,141.0,0.9,,
1933,JAPAN,HAKODATEKO,41.783,140.733,0.5,,
1933,JAPAN,HANASAKI,43.2781,145.5678,0.2,,
1933,JAPAN,HIROO,42.45,143.383,1.5,,
1933,JAPAN,KUSHIRO (CHIKUKO),43.35,145.583,0.85,,
1933,JAPAN,MURORAN,42.35,140.95,0.25,,
1933,JAPAN,SHIOGAMA (SHIOGAMASHI),38.317,141.05,3.0,,
1933,JAPAN,SHIRAHAMA,38.583,141.483,2.1,,
1933,JAPAN,SHIZUKAWA,38.667,141.45,5.4,,
1933,JAPAN,SHUKU,38.9,141.65,2.4,,
1933,JAPAN,SOTOHAMA,38.883,141.633,1.5,,
1933,JAPAN,SUNAGOHAMA,38.9,141.667,8.3,,
1933,JAPAN,TACHIHAMA,38.5,141.517,1.8,,
1933,JAPAN,TADAKOE,38.933,141.633,7.0,,
1933,JAPAN,TAKENOHAMA,38.367,141.433,1.3,,
1933,JAPAN,TAKIHAMA,38.633,141.5,2.4,,
1933,JAPAN,TATEGAMI,38.583,141.467,2.4,,
1933,JAPAN,TSUKIHAMA,38.567,141.45,0.73,,
1933,JAPAN,TSUKIHAMA,38.567,141.45,2.1,,
1933,JAPAN,TSURUGAURA,38.883,141.617,3.3,,
1933,JAPAN,WAKENOHAMA,38.5,141.5,1.5,,
1933,JAPAN,WATANOHA,38.417,141.367,1.2,,
1933,JAPAN,YAGAWA,38.367,141.5,4.8,,
1933,JAPAN,YOGAI,38.85,141.617,2.7,,
1933,JAPAN,YOKONUMA,38.85,141.617,5.0,,
1933,JAPAN,YORIISO,38.383,141.533,1.6,,
1933,JAPAN,YURIAGE,38.167,140.967,2.4,,
1933,JAPAN,ABURATSU,31.583,131.417,0.18,,
1933,JAPAN,AJI,38.267,141.467,1.8,,
1933,JAPAN,AYUKAWA,38.3,141.5,0.74,,
1933,JAPAN,AYUKAWA,38.3,141.5,2.4,,
1933,JAPAN,CHOSHIMIZU,38.633,141.517,2.4,,
1933,JAPAN,DAINOSAWA,38.867,141.6,1.6,,
1933,JAPAN,FUJIHAMA,38.633,141.5,2.4,,
1933,JAPAN,FUKKIURA,38.35,141.45,1.2,,
1933,JAPAN,FUNAKOSHI (OKACHI),38.533,141.517,4.5,,
1933,JAPAN,HADENYA,38.65,141.483,2.4,,
1933,JAPAN,HAJIKAMI,38.833,141.6,2.8,,
1933,JAPAN,HAJIKAMIMINAMIGAWA,38.817,141.583,3.5,,
1933,JAPAN,HANABUCHI,38.267,141.033,1.43,,
1933,JAPAN,HOSOURA,38.7,141.5,3.6,,
1933,JAPAN,IIGOHAMA,38.4,141.483,1.8,,
1933,JAPAN,ISATOMAE,38.717,141.533,4.6,,
1933,JAPAN,SHIMIZU,35.017,138.517,0.07,,
1933,JAPAN,KATSUURA (NACHI-KATSUURACHO),33.55,135.9,0.07,,
1933,JAPAN,KUSHIMOTO,33.467,135.783,0.2,,
1933,CANADA,"TOFINO (CLAYOQUOT),BRITISH COLUMBIA",49.153,-125.913,0.12,,
1933,JAPAN,OJA,40.467,141.65,6.0,,
1933,JAPAN,HORINAI (MIYAKO),39.6,141.967,1.7,,
1933,JAPAN,ARAHAMA,38.05,140.917,1.6,,
1933,JAPAN,URANOHAMA,38.867,141.617,1.3,,
1933,JAPAN,OKKOSHI,40.467,141.667,6.0,,
1933,JAPAN,KUJI,40.183,141.8,5.5,,
1933,JAPAN,KUJI-KAIGAN,40.217,141.8,6.0,,
1933,JAPAN,MARUMORI,39.033,141.717,4.2,,
1933,JAPAN,MIKKAICHI,39.0,141.683,1.0,,
1933,JAPAN,MINATO,40.2,141.8,4.5,,
1933,JAPAN,MIYAKO,39.65,141.983,3.6,957.0,
1933,JAPAN,MIZUUMI,39.3,141.9,7.0,,
1933,JAPAN,MURONOHAMA,39.333,141.917,5.2,,
1933,JAPAN,"SHIMIZU, MIYAGI",38.683,141.5,3.6,,
1933,JAPAN,DEDOGAWA,41.367,141.217,1.6,,
1933,JAPAN,FUTAKAWAME,40.65,141.45,4.0,,
1933,JAPAN,HASHIMUKAI,40.583,141.483,3.0,,
1933,JAPAN,HEBIURA,41.5,140.967,1.5,,
1933,JAPAN,URAHAMA,39.117,141.817,3.2,,
1933,JAPAN,URAHAMAKAIGAN,39.117,141.817,7.0,,
1933,JAPAN,UREISHI,39.267,141.9,4.2,,
1933,JAPAN,WAKINOSAWA,39.0,141.667,3.2,,
1933,JAPAN,YAGI,40.35,141.767,6.0,,
1933,JAPAN,YAMADA,39.467,141.95,4.5,,
1933,JAPAN,YOSHIHAMA,39.15,141.833,9.0,,
1933,JAPAN,TOSA-SHIMIZU,32.7792,132.9589,0.39,,
1933,JAPAN,TOBA,34.483,136.817,0.08,,
1933,JAPAN,AIKAWA,38.6,141.5,4.8,,
1933,JAPAN,NAGASAKI (KESENNUMASHI),38.85,141.633,4.0,,
1933,JAPAN,NAKAHAMA,37.917,140.917,3.7,,
1933,JAPAN,NAKAYAMA,38.717,141.567,6.1,,
1933,JAPAN,NAMIITA(KESENNUMA CITY),38.9,141.6,1.0,,
1933,JAPAN,NAMIITA(OGATSUCHO),38.483,141.5,1.5,,
1933,JAPAN,NATARI,38.717,141.567,4.6,,
1933,JAPAN,NISHINOHANA,38.867,141.617,4.0,,
1933,JAPAN,NONOHAMA,38.383,141.467,2.4,,
1933,JAPAN,OGATSU,38.517,141.467,4.5,,
1933,JAPAN,OGINOHAMA,38.367,141.45,1.8,,
1933,JAPAN,OHAMA,38.517,141.517,1.8,,
1933,JAPAN,OHARAHAMA,38.333,141.483,2.1,,
1933,JAPAN,OMURO,38.583,141.5,3.0,,
1933,JAPAN,ONAGAWA,38.433,141.45,2.4,,
1933,JAPAN,ISHIHAMA (KARAKUWA),38.9,141.65,5.6,,
1933,JAPAN,ISHIHAMA (ONAGAWA),38.45,141.467,2.4,,
1933,JAPAN,ISHIHAMA (UTATSU),38.733,141.567,7.6,,
1933,JAPAN,ISHINOMAKI (ISHINOMAKI CITY),38.417,141.317,2.1,,
1933,JAPAN,ISO,37.9,140.933,3.9,,
1933,JAPAN,ISOKUSA,38.867,141.617,1.0,,
1933,JAPAN,IWAISAKI,38.817,141.617,2.0,,
1933,JAPAN,IZUSHIMA,38.45,141.517,2.1,,
1933,JAPAN,IZUSHIMA-TERAMA,38.433,141.533,2.1,,
1933,JAPAN,KAJIGAURA,38.883,141.6,1.1,,
1933,JAPAN,KAKEHAMA,38.883,141.667,12.6,,
1933,JAPAN,KARAKUWA,38.483,141.5,1.8,,
1933,JAPAN,KATAHAMA,38.867,141.6,2.6,,
1933,JAPAN,KESENNUMA,38.9,141.583,1.0,,
1933,JAPAN,KESENNUMAKOKOGOSHIO,38.883,141.6,1.25,,
1933,JAPAN,KITAKAMIGAWA-KAKOU,38.417,141.317,0.49,,
1933,JAPAN,KOAMIKURA,38.35,141.467,3.0,,
1933,JAPAN,KOBUCHI,38.317,141.467,2.4,,
1933,JAPAN,KODOMARI,38.583,141.5,4.5,,
1933,JAPAN,KOGOSHIO,38.9,141.6,1.3,,
1933,JAPAN,KOJIMA,43.217,141.5,1.8,,
1933,JAPAN,KOMURO,38.583,141.5,3.0,,
1933,JAPAN,KOSABA,38.883,141.65,3.8,,
1933,JAPAN,KOZASHI,38.6,141.517,4.8,,
1933,JAPAN,KOZUMI,38.367,141.467,2.7,,
1933,JAPAN,KUGUNARI,38.3,141.5,1.8,,
1933,JAPAN,KUWAHAMA,38.483,141.533,1.5,,
1933,JAPAN,MAEAMI,38.383,141.517,1.6,,
1933,JAPAN,MAEHAMA,38.883,141.6,0.6,,
1933,JAPAN,MAKINOHAMA,38.367,141.433,1.3,,
1933,JAPAN,MAWARITATE,38.867,141.633,3.6,,
1933,JAPAN,MOMONOURA,38.4,141.433,1.2,,
1933,JAPAN,MOUNE,38.883,141.633,3.0,,
1933,JAPAN,MYOJIN,38.517,141.483,1.8,,
1933,JAPAN,OZASHI,38.6,141.533,4.8,,
1933,JAPAN,SAMENOURA,38.383,141.483,4.8,,
1933,JAPAN,SAMURAIHAMA(ISHINOMAKI),38.383,141.433,1.2,,
1933,JAPAN,SASAHAMA,38.883,141.667,12.6,,
1933,JAPAN,SHIBITACHI,38.883,141.65,3.3,,
1933,JAPAN,SHICHIHANZAWA,38.833,141.6,1.7,,
1933,USA,"NAWILIWILI, KAUAI, HI",21.927,-159.36,1.2,,
1933,USA,"PAKALA, KAUAI, HI",21.93,-159.65,1.2,,
1933,JAPAN,ARAYASHIKI,38.533,141.533,10.0,,
1933,JAPAN,NABURI,38.533,141.5,4.2,,
1933,JAPAN,MIYAZAKIKO,31.9,131.45,0.08,,
1933,USA,"SEWARD, AK",60.119,-149.427,0.1,,
1933,JAPAN,RAGA,39.933,141.95,13.0,,
1933,JAPAN,RYOGAE,39.0,141.683,3.0,,
1933,JAPAN,RYOISHI,39.3,141.9,6.4,,
1933,JAPAN,RYORIKO,39.033,141.8,4.5,,
1933,JAPAN,SAKARICHO,39.083,141.717,3.6,,
1933,JAPAN,SAMURAIHAMA,40.267,141.817,10.6,,
1933,JAPAN,SATO,39.567,142.033,10.9,,
